date,rate_diff
2024-01-29,-0.6486289234526837
2024-01-30,-0.7591116674749107
2024-01-31,0.03551438609840642
2024-02-01,-0.324241168259736
2024-02-02,0.5227266606220095
2024-02-05,0.04481408164928649
2024-02-06,0.06426009749442996
2024-02-07,-0.0674911884093605
2024-02-08,-0.11990703195164072
2024-02-09,-0.12355549862860034
2024-02-12,-0.48548977089060064
2024-02-13,0.07908663312904243
2024-02-14,-0.15553656001541655
2024-02-15,0.5666310646090811
2024-02-16,0.2970652192695236
2024-02-19,0.024041481266861755
2024-02-20,-0.25625961754587906
2024-02-21,-0.32456212871445544
2024-02-22,0.12172972791100954
2024-02-23,-0.0501476134155547
2024-02-26,0.22424473889970878
2024-02-27,-0.5685518215083831
2024-02-28,0.13003041243000818
2024-02-29,-0.2940314010287883
2024-03-01,-0.32186488829285076
2024-03-04,-0.03223241725364641
2024-03-05,0.27774482268414974
2024-03-06,-0.08727538575713259
2024-03-07,0.5723020553425218
2024-03-08,0.058746515971574965
2024-03-11,-0.17896750849797763
2024-03-12,-0.4928372027632841
2024-03-13,0.30113611354842734
2024-03-14,0.41740293653957716
2024-03-15,0.10747274205702331
2024-03-18,-0.6988438935260155
2024-03-19,-0.5567765173620679
2024-03-20,-0.018197943799557467
2024-03-21,-0.015415792151525234
2024-03-22,0.0811109056449863
2024-03-25,-0.14045809990855646
2024-03-26,-0.34407138686670574
2024-03-27,-0.6809686613193907
2024-03-28,0.6558679175064593
2024-04-01,0.7744115528210905
2024-04-02,-0.41546431470541423
2024-04-03,0.6142051741023397
2024-04-04,0.375331508625234
2024-04-05,0.4097991620668867
2024-04-08,-0.637945595328955
2024-04-09,0.007695527528368072
2024-04-10,1.5600384290752083
2024-04-11,0.2440687860161157
2024-04-12,-0.2291841830417381
2024-04-15,-0.5674814693578477
2024-04-16,0.412129008825912
2024-04-17,0.9955304638318517
2024-04-18,-0.07141731245152429
2024-04-19,0.1181252490411774
2024-04-22,-0.5965497750638473
2024-04-23,-0.5131099237519849
2024-04-24,-0.4393366626126231
2024-04-25,0.03500563123911783
2024-04-26,0.536960803829176
2024-04-29,-0.8354919900434872
2024-04-30,0.7227521050147172
2024-05-01,0.39743310187029585
2024-05-02,-0.5282356455179056
2024-05-03,-0.9210313450323538
2024-05-06,-0.9349655489021309
2024-05-07,-0.04296805294477443
2024-05-08,-0.05417387136127582
2024-05-09,-1.0805855093231556
2024-05-10,0.184372410967257
2024-05-13,-0.6054934165497404
2024-05-14,0.738236665874657
2024-05-15,-0.07886738469454205
2024-05-16,0.8673872648551416
2024-05-17,-0.3797849786216792
2024-05-20,0.40572463854657875
2024-05-21,-0.3904330366325868
2024-05-22,0.6008083160545836
2024-05-23,-0.44013602068960533
2024-05-24,0.21788601940778962
2024-05-27,-0.1564306526592233
2024-05-28,0.72299653605744
2024-05-29,0.5816629145779932
2024-05-30,-0.9707690543426001
2024-05-31,0.44021971699335666
2024-06-03,-0.1614074346866335
2024-06-04,0.3905017899123066
2024-06-05,-0.8508341612599266
2024-06-06,0.23120985170926475
2024-06-07,0.29780123618365123
2024-06-10,-0.24696340287172314
2024-06-11,0.5498094333770029
2024-06-12,-0.3455244288225453
2024-06-13,0.348839637121454
2024-06-14,-0.20505692430596617
2024-06-17,0.5395241797151374
2024-06-18,-0.8510912949434245
2024-06-19,-0.3652198604430555
2024-06-20,-1.0340381499201754
2024-06-21,-0.516690663593672
2024-06-24,-0.4607060703811694
2024-06-25,-0.2942811609856776
2024-06-26,0.35153864306769705
2024-06-27,0.27847432194341176
2024-06-28,-0.18581608714707537
2024-07-01,-0.4963603890842685
2024-07-02,-0.11555950889895567
2024-07-03,-0.4070553542677083
2024-07-04,0.0125418614995563
2024-07-05,-0.032532388078452275
2024-07-08,0.5983360167171395
2024-07-09,-1.0208256774673286
2024-07-10,0.5425249120851671
2024-07-11,0.7336187679946871
2024-07-12,-0.6712769330528379
2024-07-15,0.694587726244267
2024-07-16,-0.07213318208306266
2024-07-17,0.29733981169032697
2024-07-18,0.19196745547444588
2024-07-19,-0.4384692082905387
2024-07-22,0.08380928514973876
2024-07-23,0.2197213057912223
2024-07-24,-1.3060388129448084
2024-07-25,-0.017238466077552105
2024-07-26,0.41451041314927095
2024-07-29,0.5468479221670903
2024-07-30,-0.13459748903459162
2024-07-31,0.571578201274152
2024-08-01,-0.41264560538456097
2024-08-02,-0.2752667033908613
2024-08-05,-0.29203408295128713
2024-08-06,-0.3756101972248192
2024-08-07,0.042457900053098505
2024-08-08,1.1582728625039476
2024-08-09,1.362479666339496
2024-08-12,-0.4880527243605778
2024-08-13,0.4462384505409767
2024-08-14,0.8749821301000004
2024-08-15,0.5266609050771902
2024-08-16,-0.1785804860467209
2024-08-19,-0.14919092548033755
2024-08-20,-0.4173414992968253
2024-08-21,0.15622625881965216
2024-08-22,-0.1339067928274829
2024-08-23,0.2570466161933515
2024-08-26,0.05871420121026662
2024-08-27,0.22265628086342704
2024-08-28,-0.3250305567916319
2024-08-29,-0.2268017501843886
2024-08-30,0.3066323717456518
2024-09-02,0.07743846945721213
2024-09-03,-0.15493159308809018
2024-09-04,-0.2864557302648781
2024-09-05,-0.36920787782730374
2024-09-06,-0.2978722903547621
2024-09-09,-0.24651514467953278
2024-09-10,-0.5008706254309885
2024-09-11,-0.48048414357400726
2024-09-12,-0.3261473955132211
2024-09-13,0.44369704046968633
2024-09-16,0.0887014574383986
2024-09-17,-0.4515226337817261
2024-09-18,0.995289515226445
2024-09-19,-0.9411186001569916
2024-09-20,-0.3679991271343533
2024-09-23,0.8784124831274653
2024-09-24,0.16257511091431956
2024-09-25,0.099077283004553
2024-09-26,-0.4606667737895255
2024-09-27,-0.17225122423895795
2024-09-30,0.15571049170495505
2024-10-01,-0.8303703970181854
2024-10-02,0.18045277869867019
2024-10-03,0.3589833692910272
2024-10-04,-0.2505334614804227
2024-10-07,0.3939492282341596
2024-10-08,0.608637516315678
2024-10-09,0.2721608562256683
2024-10-10,-0.12465182621907253
2024-10-11,0.290391432032668
2024-10-14,-0.29347606372306384
2024-10-15,0.8175552483120571
2024-10-16,0.004936580476194979
2024-10-17,-0.4568875905887451
2024-10-18,-1.0942885000587368
2024-10-21,0.4430331841868164
2024-10-22,0.2898202916972361
2024-10-23,-0.18753610881876323
2024-10-24,0.07706737085428494
2024-10-25,0.4266290637566782
2024-10-28,0.6148139276608696
2024-10-29,0.06704328767070065
2024-10-30,-0.4371945752455584
2024-10-31,-0.4267424743785494
2024-11-01,-0.05465851282426118
2024-11-04,-0.8415617522319723
2024-11-05,0.29291343684459414
2024-11-06,0.749102672457954
2024-11-07,-0.024236533896851917
2024-11-08,0.1978889513839838
2024-11-11,-0.26833064726783296
2024-11-12,0.4004395954040161
2024-11-13,-0.16484226644282338
2024-11-14,-1.1714013533939813
2024-11-15,0.6347396359578698
2024-11-18,1.182139759940511
2024-11-19,-0.37809210582423175
2024-11-20,0.7593969790243411
2024-11-21,0.8272600255557387
2024-11-22,0.3254915700178091
2024-11-25,0.4514707182052964
2024-11-26,0.07198137927726708
2024-11-27,-0.7532636678523522
2024-11-28,-0.39088251525828044
2024-11-29,-0.05828351849137254
2024-12-02,-0.229125511223573
2024-12-03,-0.3863246033582184
2024-12-04,0.18356684398152098
2024-12-05,0.7759205201128712
2024-12-06,0.35367026215715275
2024-12-09,-0.622056269220297
2024-12-10,-0.319166840627993
2024-12-11,-0.07316961474602632
2024-12-12,-0.8334677924082033
2024-12-13,0.609834057913419
2024-12-16,0.3015936645344966
2024-12-17,0.6736977753471697
2024-12-18,0.06625865952593564
2024-12-19,-0.28264963733058457
2024-12-20,0.9730319270207264
2024-12-23,-0.4634288277723233
2024-12-24,-0.033418876868840555
2024-12-26,-0.613357764289451
2024-12-27,0.1884721740713728
2024-12-30,-0.19818545423146905
2024-12-31,-0.08850108418870695
2025-01-02,0.04493478986996136
2025-01-03,-0.23882294732605835
2025-01-06,0.4408338694051138
2025-01-07,0.17865725269673202
2025-01-08,0.23869012219842126
2025-01-09,-0.43995581616643503
2025-01-10,0.5700302311958813
2025-01-13,-0.21136594115881358
2025-01-14,0.660123670296759
2025-01-15,-0.2078490510811757
2025-01-16,-0.7300819613812966
2025-01-17,-0.27719908052769704
2025-01-20,0.2109488680280463
2025-01-21,0.046084400474560624
2025-01-22,-0.27737782695992447
2025-01-23,-0.2895529522778032
2025-01-24,-0.4432112489459368
2025-01-27,-0.6420372075534567
2025-01-28,0.43295686416886164
2025-01-29,0.7688499903416919
2025-01-30,0.17071586762994986
2025-01-31,0.6151704770686324
2025-02-03,0.1289075247317702
2025-02-04,0.5569783212485115
2025-02-05,-0.5014671146821037
2025-02-06,-0.5145919162720725
2025-02-07,0.25995903673295784
2025-02-10,0.3144950105209673
2025-02-11,-0.8582980379698883
2025-02-12,0.1800035762084676
2025-02-13,-0.8591568836911682
2025-02-14,-0.8708711404825734
2025-02-17,-0.7720837738652058
2025-02-18,0.044458918148907116
2025-02-19,0.4326477948961826
2025-02-20,-0.020775412041092498
2025-02-21,0.6467803154295091
2025-02-24,0.3181387979034605
2025-02-25,0.42666164796977757
2025-02-26,-0.19057847006929357
2025-02-27,0.02043780166244677
2025-02-28,0.010516549623475849
2025-03-03,-0.7173765084718662
2025-03-04,-0.4642978121295305
2025-03-05,-0.6698863159438908
2025-03-06,0.03323681535537476
2025-03-07,-0.40409917454632954
2025-03-10,-0.008543215638561657
2025-03-11,-0.2046015847830825
2025-03-12,0.7578963342123801
2025-03-13,-0.09356555985172664
2025-03-14,0.7812931258814478
2025-03-17,-0.252088733621416
2025-03-18,0.41262364215706426
2025-03-19,-0.4332705966484685
2025-03-20,0.24207797687236415
2025-03-21,-0.5105556852681301
2025-03-24,-0.03916072775360531
2025-03-25,0.47842429937538633
2025-03-26,-0.1595169761075841
2025-03-27,-0.8752609921388121
2025-03-28,-0.4330715019334102
2025-03-31,0.45613177257614496
2025-04-01,0.2847139211134469
2025-04-02,0.5691404071555424
2025-04-03,-0.2566398734113089
2025-04-04,-0.3599224303881317
2025-04-07,-0.7739262213023522
2025-04-08,0.4801493692227389
2025-04-09,-0.15012799427481482
2025-04-10,-0.3214452322502791
2025-04-11,-0.8199753038770737
2025-04-14,0.44243756111758026
2025-04-15,-0.607373244057925
2025-04-16,0.4536923615297484
2025-04-17,0.05937605887971931
2025-04-21,0.23787309507940338
2025-04-22,0.5251317073728355
2025-04-23,0.4839142954297239
2025-04-24,-0.4480967511206385
2025-04-25,-0.09468946675362776
2025-04-28,-0.6966887842290556
2025-04-29,-0.2034899802724759
2025-04-30,-0.0869570297115894
2025-05-01,-0.33973695668898435
2025-05-02,-0.04986580983559572
2025-05-05,-0.1451096350098825
2025-05-06,0.2234321252014929
2025-05-07,-0.6744290581342997
2025-05-08,0.07192326457923821
2025-05-09,0.40610832062918745
2025-05-12,0.8690122462783763
2025-05-13,0.1722514688619621
2025-05-14,0.8963436753571815
2025-05-15,-0.729377257708748
2025-05-16,-0.2627593602329922
2025-05-19,0.1086864359082825
2025-05-20,0.28240987654328453
2025-05-21,-0.08232864605127252
2025-05-22,0.35896233806052985
2025-05-23,0.7472394619068815
2025-05-26,0.9347032297087594
2025-05-27,0.1881303505044986
2025-05-28,-0.13217127513546872
2025-05-29,-0.36390369098658903
2025-05-30,-0.4573667509152991
2025-06-02,0.36340823199176714
2025-06-03,-0.09139935029701865
2025-06-04,-0.6548646387977064
2025-06-05,-0.21776381991950347
2025-06-06,-0.8102961151324277
2025-06-09,0.8178379550825494
2025-06-10,0.2031912090020734
2025-06-11,0.2938693942294669
2025-06-12,0.175483529321869
2025-06-13,-0.024878445317544108
2025-06-16,1.1251921796025863
2025-06-17,-0.5767299036578095
2025-06-18,-0.09321140284838104
2025-06-19,0.42799625903182675
2025-06-20,-0.14355420389150803
2025-06-23,0.6805336039192201
2025-06-24,0.15292806990813787
2025-06-25,0.1001433906128044
2025-06-26,-0.28632142275184175
2025-06-27,0.5331433823802229
2025-06-30,-0.7191316546899863
2025-07-01,0.3293405493039881
2025-07-02,-0.23347240680633854
2025-07-03,-0.016603602931994914
2025-07-04,0.2666911235173981
2025-07-07,-0.04993359833867118
2025-07-08,0.1849576574297739
2025-07-09,-0.3165160240791411
2025-07-10,0.5499376106419612
2025-07-11,0.09770373418696925
2025-07-14,0.008435348864303461
2025-07-15,0.4249107117739335
2025-07-16,-1.0892368149417824
2025-07-17,0.2573211214650406
2025-07-18,-0.5800233345668643
2025-07-21,-0.30736832806747527
2025-07-22,-0.13538940661146528
2025-07-23,0.09486724053215749
2025-07-24,-0.09621098162899076
2025-07-25,0.2627924639794213
2025-07-28,-0.571424006965013
2025-07-29,-0.5302453374090287
2025-07-30,-0.35024900010019583
2025-07-31,0.7666028837098889
2025-08-01,-0.29958156895695187
2025-08-04,0.764499862473974
2025-08-05,0.03770726071649171
2025-08-06,-0.37685099353020357
2025-08-07,0.2089027561630369
2025-08-08,0.41191930094906365
2025-08-11,-0.26420639480605734
2025-08-12,0.18712965189221492
2025-08-13,0.32036767536798233
2025-08-14,0.35480597935060754
2025-08-15,-0.6339173736653881
2025-08-18,-0.33275189647099157
2025-08-19,-0.30418872754095794
2025-08-20,0.4394637762139959
2025-08-21,-0.004636559286536229
2025-08-22,-0.22053675225048924
2025-08-25,-0.8187219856535973
2025-08-26,1.6501747818323984
2025-08-27,-0.9137919879651311
2025-08-28,-0.48196573768044426
2025-08-29,0.8136639070622543
2025-09-01,0.8036555567138661
2025-09-02,0.07500898671983286
2025-09-03,-0.28488360839282667
2025-09-04,0.15435962442578097
2025-09-05,0.5981165041483905
2025-09-08,-0.41063644359424606
2025-09-09,0.03597143740978291
2025-09-10,-1.1146301714998281
2025-09-11,-0.2820550589027401
2025-09-12,-0.17488136792507475
2025-09-15,-0.3691531406153966
2025-09-16,-0.469051966697582
2025-09-17,-0.43351210282077846
2025-09-18,0.8587531133300882
2025-09-19,0.4833485740314116
2025-09-22,-0.31854967302023646
2025-09-23,0.10966186011104802
2025-09-24,-0.19103270881739207
2025-09-25,0.7952922106972319
2025-09-26,0.3332017700114832
2025-09-29,-1.3042637369489685
2025-09-30,-0.9349397776357224
2025-10-01,1.0147164550266643
2025-10-02,0.3920688769180378
2025-10-03,-0.010400098732894415
2025-10-06,0.6435100719660212
2025-10-07,0.31262821837193544
2025-10-08,0.2392641464215478
2025-10-09,-0.8759487198994058
2025-10-10,-0.45229200798052094
2025-10-13,0.057751723264189134
2025-10-14,0.05817955151676629
2025-10-15,0.15985185962765724
2025-10-16,-0.767387794619333
2025-10-17,-0.39354836540762705
2025-10-20,0.5893829955747446
2025-10-21,0.3068600711109331
2025-10-22,-0.21265968064062132
2025-10-23,0.49411920356604916
2025-10-24,0.48338328324165364
2025-10-27,0.2825019473853855
2025-10-28,-0.07225126592551803
2025-10-29,0.3650640471240419
2025-10-30,-1.1166112677000362
2025-10-31,-0.8216888183702625
2025-11-03,-0.7371953133897914
2025-11-04,-0.5056300256603393
2025-11-05,-0.3224030651959425
2025-11-06,-0.15518622696169979
2025-11-07,-0.24120597496041504
2025-11-10,-0.1247814347991679
2025-11-11,-0.45166625285094214
2025-11-12,-0.5661410919816231
2025-11-13,-0.06509297454992295
2025-11-14,0.39385543096635856
2025-11-17,0.024371398728334753
2025-11-18,-0.06956384730327875
2025-11-19,-0.014463332255613543
2025-11-20,-0.7354962724550639
2025-11-21,0.7002438192278291
2025-11-24,-0.6846393933854136
2025-11-25,0.05540591032243259
2025-11-26,0.39689814523335437
2025-11-27,0.5475517257281562
2025-11-28,-0.1576176134242327
2025-12-01,-0.15677500305058928
2025-12-02,-0.5333449391111907
2025-12-03,0.24999643082431994
2025-12-04,0.04906525973808817
2025-12-05,-0.09355969817457638
2025-12-08,-0.6927304879462922
2025-12-09,0.4342790267782166
2025-12-10,-0.5042172633175057
2025-12-11,0.3660987349790972
2025-12-12,-0.5006897738956843
2025-12-15,-0.3359741818474926
2025-12-16,-0.7347737800521993
2025-12-17,-0.37897672847032693
2025-12-18,-0.7295155453138853
2025-12-19,0.28734189672057125
2025-12-22,0.3862958835851329
2025-12-23,0.5825459099648178
2025-12-24,0.06414020754033926
